nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,id_writers
nm2225652,Michael Diliberti,\N,\N,"writer,producer,miscellaneous","tt0427229,tt0465551,tt2018092,tt1622547",nm2225652
nm2226834,Allison Jimeno,\N,\N,writer,"tt3161990,tt0976096,tt0949829,tt0469641",nm2226834
nm2228493,Donna McLoughlin,\N,\N,writer,"tt0469641,tt0976096,tt0949829",nm2228493
nm2241067,Lynn Varley,1958,\N,writer,"tt0965399,tt0416449",nm2241067
nm2244980,Karl Gajdusek,1968,\N,"writer,producer,miscellaneous","tt6856242,tt1674784,tt2402157,tt1483013",nm2244980
nm2255631,Dan Swimer,\N,\N,"writer,miscellaneous,producer","tt1706532,tt13143964,tt4350804,tt8679236",nm2255631
nm2270979,Nicole Perlman,1981,\N,"writer,producer,director","tt5884052,tt9055512,tt2015381,tt4154664",nm2270979
nm2287168,Dan Gregor,\N,\N,"writer,producer,actor","tt0460649,tt2980734,tt4094300,tt6566830",nm2287168
nm2289860,Juliano Dornelles,\N,\N,"production_designer,producer,director","tt4009834,tt2417774,tt5221584,tt2762506",nm2289860
nm2290090,Cláudia da Natividade,\N,\N,"producer,writer","tt0814062,tt1039960,tt12076024,tt5256044",nm2290090
nm2292894,Rick Riordan,1964,\N,"writer,producer","tt1251749,tt12324366,tt15575978,tt13666778",nm2292894
nm2293201,Marcos Jorge,\N,\N,"writer,director,camera_department","tt15685142,tt12076024,tt1039960,tt2116973",nm2293201
nm2297183,Stieg Larsson,1954,2004,writer,"tt5177088,tt1568346,tt1132620,tt1216487",nm2297183
nm2304473,Alexandru Baciu,1977,\N,"writer,director,actor","tt2140645,tt4620316,tt8505130,tt1132578",nm2304473
nm2304786,Christine T. Berg,\N,\N,"miscellaneous,director,writer","tt5826432,tt1263676,tt6919922,tt22091184",nm2304786
nm2305431,Oren Peli,\N,\N,"producer,writer,director","tt1179904,tt1836195,tt1991245,tt1519461",nm2305431
nm2318089,Kate Siegel,1982,\N,"actress,writer,make_up_department","tt10574558,tt8783930,tt6763664,tt5022702",nm2318089
nm2320658,Don Hall,1969,\N,"writer,director,animation_department","tt2245084,tt0396555,tt1449283,tt5109280",nm2320658
nm2331222,David Lloyd,1950,\N,"writer,art_department,script_department","tt5338592,tt1599373,tt1118134,tt0434409",nm2331222
nm2333129,Ireneusz Dobrowolski,1964,\N,"director,writer,actor","tt1972740,tt1278419,tt9316022,tt0828105",nm2333129
nm2341611,Jeff Orlowski-Yang,1984,\N,"camera_department,producer,cinematographer","tt6333054,tt0945345,tt11464826,tt1579361",nm2341611
nm2342762,Eric Falconer,\N,\N,"producer,writer,actor","tt2382414,tt2369836,tt0460649,tt1344204",nm2342762
nm2352210,Michael H. Weber,\N,\N,"writer,producer,miscellaneous","tt2582846,tt1714206,tt3521126,tt1022603",nm2352210
nm2354099,Scott Neustadter,1977,\N,"writer,producer","tt1714206,tt2582846,tt1022603,tt3521126",nm2354099
nm2356525,Dan Lagana,\N,\N,"producer,miscellaneous,writer","tt6877772,tt1748277",nm2356525
nm2360213,Judi Barrett,\N,\N,writer,"tt0844471,tt1985966,tt4123482",nm2360213
nm2360861,Ron Barrett,\N,\N,writer,"tt4554690,tt0844471,tt1985966",nm2360861
nm2361509,Guy Busick,\N,\N,"writer,producer,actor","tt13029956,tt7798634,tt11245972,tt6548228",nm2361509
nm2361949,Andrew Mogel,1974,\N,"writer,producer,director","tt2690138,tt8009602,tt4481322,tt1068680",nm2361949
nm2375643,Yoann-Karl Whissell,\N,\N,"actor,writer,director","tt3672742,tt5774450,tt6105136,tt6097798",nm2375643
nm2376614,Alexandre Bustillo,1975,\N,"writer,director","tt11686490,tt2926810,tt0856288,tt2473750",nm2376614
nm2377436,Anouk Whissell,\N,\N,"writer,director,actress","tt2622540,tt5774450,tt3672742,tt2622504",nm2377436
nm2377660,Julien Maury,\N,\N,"writer,director,cinematographer","tt2926810,tt0856288,tt11686490,tt2473750",nm2377660
nm2379331,François Simard,\N,\N,"director,writer,actor","tt6097798,tt5774450,tt6105136,tt3672742",nm2379331
nm2383312,Natascha Kampusch,1988,\N,writer,"tt0131157,tt1022932,tt1667355,tt7813296",nm2383312
nm2394211,Stephen Hunter,1946,\N,"writer,actor","tt4181172,tt0090523,tt0822854,tt2194820",nm2394211
nm2397756,Seth Hoffman,\N,\N,"producer,writer,miscellaneous","tt1520211,tt1441135,tt0455275,tt1071875",nm2397756
nm2406731,Bryan Fogel,\N,\N,"director,producer,writer","tt6333060,tt7235270,tt11382384,tt0878814",nm2406731
nm2420356,Davis Coombe,\N,\N,"editor,producer,writer","tt6333052,tt2140371,tt11464826,tt6333054",nm2420356
nm2431095,Luke Piotrowski,\N,\N,"writer,producer,actor","tt5112578,tt5539054,tt9731534,tt0887261",nm2431095
nm2434358,David Branson Smith,1984,\N,"producer,miscellaneous,actor","tt5962210,tt8710596,tt1509004,tt6306064",nm2434358
nm2440587,Joshua Zetumer,\N,\N,"writer,producer,script_department","tt1234721,tt0893561,tt4572514,tt0800088",nm2440587
nm2441699,Graham Moore,1981,\N,"writer,producer,director","tt8101782,tt11865214,tt2084970,tt14114802",nm2441699
nm2441763,Cressida Cowell,\N,\N,writer,"tt2386490,tt0892769,tt4816058,tt1646971",nm2441763
nm2445328,Ingrid Bisu,1987,\N,"actress,writer,producer","tt4048272,tt7069210,tt3811906,tt5814060",nm2445328
nm2450453,Hugo Guinness,1959,\N,"actor,art_department,writer","tt8847712,tt2278388,tt0432283,tt0265666",nm2450453
nm2463299,Elisabeth Kiernan Averick,\N,\N,"producer,miscellaneous,writer","tt0096697,tt4094300,tt1020072,tt19696852",nm2463299
nm2475348,Takahiro Arimitsu,\N,\N,"miscellaneous,visual_effects,writer","tt0837114,tt1174954,tt0277934,tt0190703",nm2475348
nm2477197,John Boyne,1971,\N,"writer,producer","tt14465610,tt8171006,tt0914798,tt1741676",nm2477197
nm2477891,Gary Dauberman,\N,\N,"writer,producer,director","tt1396484,tt5814060,tt8350360,tt3322940",nm2477891
nm2482088,Tommy Wirkola,1979,\N,"writer,director,actor","tt1536537,tt2832470,tt1428538,tt1278340",nm2482088
nm2489193,Evan Daugherty,\N,\N,"writer,director,producer","tt1365519,tt1840309,tt1291150,tt1735898",nm2489193
nm2504122,Marc Walkow,1968,\N,"producer,miscellaneous,actor","tt1590796,tt2926810,tt1530509,tt1935896",nm2504122
nm2523794,Brent Simons,\N,\N,"actor,writer,producer","tt1001526,tt0770624,tt1911658,tt2859920",nm2523794
nm2530291,Evan Morgan,\N,\N,"writer,director,actor","tt1798091,tt8980602,tt2334896,tt1946463",nm2530291
nm2531261,Sofia Alvarez,\N,\N,"writer,director,actress","tt4189492,tt9354842,tt3846674,tt14506528",nm2531261
nm2552337,Stig Frode Henriksen,\N,\N,"actor,writer,producer","tt2832470,tt1278340,tt1428538,tt1536537",nm2552337
nm2558161,Diego Garzon,\N,\N,"miscellaneous,producer,camera_department","tt0453467,tt0396555,tt0120667,tt1790864",nm2558161
nm2563482,Ronald Bronstein,\N,\N,"writer,editor,actor","tt0970935,tt1426362,tt5727208,tt4846232",nm2563482
nm2573005,Susanna Fogel,\N,\N,"writer,producer,director","tt2870808,tt1489887,tt6663582,tt7569576",nm2573005
nm2577199,Chris Peckover,\N,\N,"director,writer,producer","tt4443658,tt1468381",nm2577199
nm2580983,Lauren Bond,\N,\N,"actress,producer,writer","tt8367814,tt3874556,tt13988252,tt7772580",nm2580983
nm2584046,Mari Okada,\N,\N,"writer,miscellaneous,soundtrack","tt7339826,tt2934352,tt14935892,tt10981202",nm2584046
nm2589786,Spencer Averick,\N,\N,"editor,editorial_department,producer","tt3297586,tt1620680,tt5895028,tt1020072",nm2589786
nm2593444,Alejandro Bien-Willner,\N,\N,"writer,miscellaneous,actor","tt0460655,tt0892791,tt0406438,tt1277953",nm2593444
nm2609807,Kelly Fremon Craig,\N,\N,"writer,producer,director","tt1878870,tt1142433,tt9185206,tt0999896",nm2609807
nm2610231,Zal Batmanglij,\N,\N,"writer,director,producer","tt15227418,tt1869716,tt4635282,tt1748207",nm2610231
nm2616125,Jon Hanley Rosenberg,\N,\N,"writer,soundtrack,actor","tt1737796,tt1464335,tt1312237,tt0246404",nm2616125
nm2618764,Gerard McMurray,\N,\N,"director,producer,writer","tt6133466,tt1887675,tt2334649,tt5826432",nm2618764
nm2622280,Jim Birmant,\N,\N,"producer,writer,editorial_department","tt14060826,tt11013572,tt3783614,tt1278449",nm2622280
nm2639032,Jason Eisener,\N,\N,"director,producer,writer","tt3672742,tt9159144,tt2450186,tt1640459",nm2639032
nm2645827,Dan Schaffer,\N,\N,writer,"tt5658672,tt2396721,tt1023500",nm2645827
nm2648685,Mike Cahill,1979,\N,"visual_effects,editor,director","tt1549572,tt2884206,tt0435609,tt10333426",nm2648685
nm2651543,Lionel Shriver,1957,\N,writer,"tt1206548,tt1242460",nm2651543
nm2662166,Jacques Toulemonde Vidal,\N,\N,"writer,assistant_director,director","tt6386748,tt3673036,tt4285496,tt1876521",nm2662166
nm2669197,Dan Mazeau,\N,\N,"writer,producer","tt2847266,tt1646987,tt5433140,tt1123441",nm2669197
nm2673018,Lusa Silvestre,\N,\N,writer,"tt5519250,tt10395866,tt5630122,tt1039960",nm2673018
nm2674307,Patrick Brice,1983,\N,"director,writer,actor","tt1862079,tt3844362,tt3654796,tt2428170",nm2674307
nm2679146,Mizue Kunizane,\N,\N,"producer,casting_director,writer","tt2283017,tt0492784,tt1743724,tt1900893",nm2679146
nm2692519,Katie Lovejoy,\N,\N,"writer,producer,miscellaneous","tt2296682,tt4978780,tt7944398,tt10676012",nm2692519
nm2694176,Rafinha Bastos,1976,\N,"actor,writer,producer","tt4214710,tt1021038,tt3653518,tt6571110",nm2694176
nm2704527,Gideon Defoe,\N,\N,writer,"tt1430626,tt2546400,tt1056456",nm2704527
nm2732149,Jeff Kinney,\N,\N,"writer,producer,soundtrack","tt1196141,tt1650043,tt6003368,tt2023453",nm2732149
nm2752881,Murphy Anderson,1926,2015,"writer,art_department","tt14299920,tt1641384,tt9628244,tt9787636",nm2752881
nm2757098,Bill Mantlo,1951,\N,"writer,animation_department,miscellaneous","tt2015381,tt3896198,tt4154796,tt4154756",nm2757098
nm2769412,Stephenie Meyer,1973,\N,"writer,producer,actress","tt1099212,tt1673434,tt1324999,tt1517260",nm2769412
nm2773070,Jena Friedman,\N,\N,"producer,writer,actress","tt0115147,tt9484998,tt7786626,tt13143964",nm2773070
nm2789483,Kiyomi Fujii,\N,\N,writer,"tt3029558,tt3029556,tt1487109,tt1979319",nm2789483
nm2796745,Adam Devine,1983,\N,"actor,writer,producer","tt1610527,tt1981677,tt2452244,tt2823054",nm2796745
nm2808340,Lauryn Kahn,\N,\N,"writer,miscellaneous,director","tt13403046,tt0838283,tt3685236,tt1386588",nm2808340
nm2808900,Daphné Chollet,\N,\N,"actress,soundtrack,writer","tt14039346,tt3645154,tt2119511,tt6096948",nm2808900
nm2816668,Matthew Robinson,1978,\N,"writer,director,actor","tt2222042,tt7547410,tt5617712,tt1058017",nm2816668
nm2833612,Terri Tatchell,\N,\N,"writer,miscellaneous","tt3088666,tt1136608,tt1823672,tt1543272",nm2833612
nm2845583,André Batista,\N,\N,writer,tt0861739,nm2845583
nm2849655,Henry Gayden,\N,\N,"writer,producer,miscellaneous","tt8150814,tt0448115,tt2183034,tt0413300",nm2849655
nm2851010,Erin Barnett,\N,\N,"editor,miscellaneous,writer","tt8259114,tt4736550,tt1600791,tt20852952",nm2851010
nm2858852,Alex Mace,\N,\N,"producer,writer","tt1486185,tt2069797,tt1148204,tt11851548",nm2858852
nm2860882,Jeremy Gillespie,\N,\N,"art_department,art_director,composer","tt4255304,tt1727261,tt1663662,tt5580390",nm2860882
nm2873539,Sarah Haskins,1979,\N,"writer,producer,actress","tt3487356,tt1226229,tt1489887,tt1405365",nm2873539
nm2877226,Marcus Luttrell,1975,\N,"producer,actor,writer","tt4687276,tt5472614,tt1623190,tt1091191",nm2877226
nm2880943,Liam O'Donnell,1982,\N,"producer,writer,director","tt1228705,tt1724970,tt1564585,tt9387250",nm2880943
nm2888684,Josie Trinidad,\N,\N,"writer,animation_department,director","tt2948356,tt1772341,tt2245084,tt5848272",nm2888684
nm2901230,Hilary Rose,\N,\N,"actress,writer,transportation_department","tt11719808,tt0877105,tt4714568,tt7988304",nm2901230
nm2909914,Zane Smith,\N,\N,"actor,writer","tt1459246,tt1722616,tt1179891",nm2909914
nm2919995,Simon Rich,1984,\N,"writer,producer,actor","tt9059704,tt0072562,tt2096673,tt7529770",nm2919995
nm2942187,Darius Marder,\N,\N,"editorial_department,writer,editor","tt1817273,tt5363618,tt3283588,tt1246588",nm2942187
nm2952284,Ryan J. Condal,\N,\N,"producer,writer","tt4209256,tt11198330,tt1267297,tt2231461",nm2952284
nm2970236,Cody Calahan,\N,\N,"producer,art_director,camera_department","tt5810122,tt11778118,tt10743534,tt2772092",nm2970236
nm2972626,Maki Mizui,\N,\N,"actress,make_up_department,special_effects","tt1590796,tt1183732,tt6063024,tt3499104",nm2972626
nm2972864,Jared Stern,\N,\N,"writer,producer,miscellaneous","tt6423886,tt8912936,tt4651448,tt4116284",nm2972864
nm2981082,Anders Holm,1981,\N,"actor,writer,producer","tt1292566,tt2361509,tt1610527,tt3317234",nm2981082
nm2981935,Blake Anderson,1984,\N,"actor,writer,producer","tt3850214,tt1610527,tt3317234,tt1727776",nm2981935
nm3004527,Lynn Vincent,\N,\N,writer,"tt1230168,tt1929263,tt1170244",nm3004527
nm3009132,Jerome Sable,\N,\N,"director,writer,producer","tt1632641,tt2926810,tt1405781,tt2190838",nm3009132
nm3015467,Mickey Rapkin,\N,\N,"writer,director,producer","tt10472214,tt1981677,tt2848292,tt4765284",nm3015467
nm3018800,Johannes Boss,\N,\N,writer,"tt13959642,tt4176826,tt6071060,tt17593100",nm3018800
nm3021923,David Gilbreth,1972,\N,writer,"tt1517266,tt1982806,tt0400717,tt1051265",nm3021923
nm3021990,Dan Wilson,\N,\N,writer,"tt0400717,tt1982806,tt1517266,tt1051265",nm3021990
nm3023160,Chris Ryall,\N,\N,"producer,writer","tt6772706,tt1236486,tt1849916,tt3007572",nm3023160
nm3042028,Bruno Samper,\N,\N,"writer,director,miscellaneous","tt20225374,tt2208216,tt2926810,tt1245721",nm3042028
nm3042546,Kevin Lehane,\N,\N,"writer,producer,director","tt1525366,tt1591589,tt1593283,tt10077034",nm3042546
nm3043504,Kristina Buozyte,1982,\N,"director,writer,producer","tt2208216,tt2926810,tt1245721,tt20225374",nm3043504
nm3044095,Marn Davies,\N,\N,"writer,assistant_director,camera_department","tt11083552,tt0988045,tt7985704,tt8367814",nm3044095
nm3052256,The Dudesons,\N,\N,writer,"tt1116184,tt0320037,tt1753968,tt1366792",nm3052256
nm3053444,Steve Gan,\N,\N,"animation_department,art_department","tt4154756,tt3896198,tt4154796,tt2015381",nm3053444
nm3091255,Jason Pagan,\N,\N,"writer,producer","tt14364916,tt3170762,tt2473510,tt2436386",nm3091255
nm3096061,Doug Mand,\N,\N,"writer,producer,actor","tt3513500,tt14369056,tt6673612,tt0460649",nm3096061
nm3097752,Aleksandar Hemon,1964,\N,"writer,actor","tt10838180,tt9141536,tt3034418,tt2431438",nm3097752
nm3102998,Bo Burnham,1990,\N,"actor,writer,soundtrack","tt9620292,tt7014006,tt5462602,tt14544192",nm3102998
nm3116483,Michael Moynihan,\N,\N,"actor,writer","tt13655214,tt1283295,tt4669296",nm3116483
nm3123612,Jon Spaihts,\N,\N,"writer,producer,director","tt1446714,tt1211837,tt1355644",nm3123612
nm3139511,Vikas Swarup,1963,\N,writer,"tt1010048,tt18314268,tt1341334",nm3139511
nm3143010,Ron Padgett,\N,\N,writer,"tt5247022,tt0406410,tt2298353,tt22441504",nm3143010
nm3160078,Eduardo Sacheri,\N,\N,writer,"tt1741273,tt1305806,tt10384744,tt1634003",nm3160078
nm3164738,Dave Johannson,\N,\N,writer,tt1205489,nm3164738
nm3165087,Jessica Conrad,\N,\N,"writer,producer,actress","tt0072562,tt3597790,tt0096697,tt4975856",nm3165087
nm3174584,Armando Bo,\N,\N,"writer,producer,director","tt1164999,tt2562232,tt2125500,tt7538958",nm3174584
nm3189793,Alexandros Avranas,\N,\N,"director,writer,producer","tt1321505,tt1901024,tt6280810,tt3078242",nm3189793
nm3189831,Kyle Killen,\N,\N,"writer,producer,director","tt1321860,tt2751064,tt2934286,tt6566576",nm3189831
nm3208182,Michael Kennedy,1980,\N,"miscellaneous,writer,animation_department","tt10919380,tt3323254",nm3208182
nm3211470,Robert Eggers,1983,\N,"production_designer,director,writer","tt1330057,tt4263482,tt11138512,tt7984734",nm3211470
nm3215397,Daniel Scheinert,1987,\N,"director,actor,miscellaneous","tt6710474,tt9356952,tt4034354",nm3215397
nm3227090,Damien Chazelle,1985,\N,"producer,writer,director","tt2582802,tt3783958,tt1179933,tt1213641",nm3227090
nm3229215,Alex Hirsch,1985,\N,"writer,actor,producer","tt2861424,tt1865718,tt3189976,tt1178180",nm3229215
nm3229505,Yoni Brenner,\N,\N,"writer,soundtrack,director","tt1080016,tt2357291,tt8115900,tt3416828",nm3229505
nm3230448,Tom Gormican,\N,\N,"writer,producer,director","tt6053538,tt1800246",nm3230448
nm3242689,Edward Ricourt,\N,\N,"writer,producer","tt2357547,tt1670345,tt3110958,tt7826108",nm3242689
nm3249078,Squire D. Rushnell,\N,\N,"producer,writer","tt11278588,tt11278476,tt8974850,tt16047114",nm3249078
nm3263825,Will Beall,\N,\N,"writer,miscellaneous,producer","tt1321870,tt12361974,tt8873996,tt1477834",nm3263825
nm3290967,David Mitchell,1969,\N,"writer,actor,composer","tt1371111,tt1899257,tt2431438,tt10838180",nm3290967
nm3304468,John Maclean,\N,\N,"soundtrack,director,writer","tt0146882,tt3205376,tt1950304,tt1403981",nm3304468
nm3309878,Mairghread Scott,\N,\N,"writer,miscellaneous,producer","tt21031054,tt1659175,tt4176370,tt3604232",nm3309878
nm3311094,Keishi Otomo,\N,\N,"director,writer","tt0956322,tt3029556,tt1979319,tt3029558",nm3311094
nm3314549,Benjamin Hessler,1978,\N,"writer,miscellaneous","tt2299206,tt5754602,tt1583356,tt0806910",nm3314549
nm3319085,Joanna Natasegara,\N,\N,"producer,director,writer","tt10938576,tt6016744,tt8793990,tt3455224",nm3319085
nm3328207,Efthymis Filippou,1977,\N,"writer,actor,producer","tt1859446,tt3464902,tt5715874,tt1379182",nm3328207
nm3349167,Benjamin Mee,\N,\N,"actor,writer","tt1215594,tt1389137,tt21146450,tt2726500",nm3349167
nm3349927,Oren Uziel,\N,\N,"writer,producer,director","tt13320622,tt2548396,tt9844522,tt0293429",nm3349927
nm3360706,Aaron Guzikowski,\N,\N,"writer,producer","tt9170108,tt1392214,tt1524137,tt5093026",nm3360706
nm3360961,Jorge Blanco,\N,\N,"director,writer,visual_effects","tt0111920,tt0762125,tt0390699,tt2857458",nm3360961
nm3363032,Ryan Coogler,1986,\N,"producer,writer,director","tt9784798,tt3076658,tt1825683,tt2334649",nm3363032
nm3371961,Javier Abad,\N,\N,"director,writer,actor","tt5040624,tt19626050,tt7214954,tt0762125",nm3371961
nm3391497,Will Fetters,\N,\N,"writer,producer","tt1517451,tt1403981,tt8009428,tt1327194",nm3391497
nm3398282,Scotty Landes,\N,\N,"writer,producer,actor","tt7262990,tt7958736,tt1610527,tt7349416",nm3398282
nm3417506,Yoshiki Takahashi,\N,\N,"miscellaneous,writer,director","tt11911734,tt1632547,tt1183732,tt1590796",nm3417506
nm3439150,Jon Bertain,\N,\N,"producer,editor,director","tt6333060,tt1598692,tt7588790,tt4818736",nm3439150
nm3453283,Dan Kwan,1988,\N,"director,actor,writer","tt11394330,tt6710474,tt4034354",nm3453283
nm3462228,Blake Freeman,\N,\N,"writer,director,producer","tt1893400,tt2312184,tt1884369,tt1612317",nm3462228
nm3464186,Timo Tjahjanto,\N,\N,"writer,director,producer","tt8765496,tt2409300,tt6116856,tt2450186",nm3464186
nm3473150,Abraham Marder,1983,\N,"music_department,soundtrack,composer","tt4128132,tt5363618,tt1682967,tt1246588",nm3473150
nm3483756,Marcos Martínez,\N,\N,"director,writer,animation_department","tt0111920,tt0762125,tt2857458,tt6428676",nm3483756
nm3488559,Michael Punke,\N,\N,writer,"tt18566602,tt1663202,tt1457600",nm3488559
nm3508936,Jason Carter Eaton,\N,\N,writer,"tt1240542,tt1080016",nm3508936
nm3525467,Petra Costa,1983,\N,"producer,director,writer","tt4160256,tt1471212,tt6016744,tt2475154",nm3525467
nm3530955,Stephen Cooper,\N,\N,"writer,director,assistant_director","tt2249786,tt9316022,tt3347502,tt1948060",nm3530955
nm3539578,Sev Ohanian,\N,\N,"producer,writer,assistant_director","tt9784798,tt8633478,tt2334649,tt7668870",nm3539578
nm3561100,Isabelle Link-Levy,\N,\N,"producer,miscellaneous,sound_department","tt4034354,tt3165612,tt8361028,tt1172049",nm3561100
nm3564817,Phoebe Waller-Bridge,1985,\N,"actress,producer,writer","tt7016936,tt3778644,tt2382320,tt5687612",nm3564817
nm3574030,Matthew Sullivan,\N,\N,"writer,actor","tt1622547,tt1596573,tt1493802,tt1858558",nm3574030
nm3597252,Ian Hecox,1987,\N,"producer,writer,actor","tt1500910,tt6225534,tt4184878,tt1985949",nm3597252
nm3609300,Sylvia Soska,1983,\N,"actress,director,writer","tt3106120,tt4787000,tt5628902,tt1959332",nm3609300
nm3609341,Jen Soska,1983,\N,"actress,director,writer","tt3106120,tt5628902,tt1959332,tt4787000",nm3609341
nm3616958,David Chirchirillo,\N,\N,"writer,miscellaneous,director","tt1748227,tt5294518,tt2389182,tt1521670",nm3616958
nm3628491,Danilo Gentili,1979,\N,"writer,miscellaneous,actor","tt8753660,tt12093106,tt4240728,tt6791886",nm3628491
nm3664419,Nicholas Musurca,\N,\N,"writer,editor,cinematographer","tt2926810,tt2002671,tt21335916,tt3847462",nm3664419
nm3764118,Aaron Kandell,\N,\N,"writer,producer","tt6306064,tt15552200,tt7563554,tt3521164",nm3764118
