nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,id_writers
nm3189831,Kyle Killen,\N,\N,"writer,producer,director","tt1321860,tt2934286,tt2751064,tt6566576",nm3189831
nm3208182,Michael Kennedy,1980,\N,"miscellaneous,writer,animation_department","tt3323254,tt10919380",nm3208182
nm3211470,Robert Eggers,1983,\N,"production_designer,director,writer","tt11138512,tt4263482,tt7984734,tt1330057",nm3211470
nm3212646,Fernando Alle,\N,\N,"editorial_department,special_effects,director","tt2165625,tt3039472,tt3064338,tt1454516",nm3212646
nm3215397,Daniel Scheinert,1987,\N,"director,actor,miscellaneous","tt6710474,tt4034354,tt9356952",nm3215397
nm3220455,Max Eggers,\N,\N,"writer,director,miscellaneous","tt7984734,tt21905744,tt1330057",nm3220455
nm3227090,Damien Chazelle,1985,\N,"producer,writer,director","tt2582802,tt3783958,tt1213641,tt1179933",nm3227090
nm3229215,Alex Hirsch,1985,\N,"writer,actor,producer","tt2861424,tt3189976,tt1178180,tt1865718",nm3229215
nm3229505,Yoni Brenner,\N,\N,"writer,soundtrack,director","tt3416828,tt8115900,tt2357291,tt1080016",nm3229505
nm3230448,Tom Gormican,\N,\N,"writer,producer,director","tt1800246,tt6053538",nm3230448
nm3242689,Edward Ricourt,\N,\N,"writer,producer","tt7826108,tt1670345,tt3110958,tt2357547",nm3242689
nm3249078,Squire D. Rushnell,\N,\N,"producer,writer","tt8974850,tt11278476,tt16047114,tt11278588",nm3249078
nm3255797,Dean Fleischer-Camp,\N,\N,"editor,director,writer","tt5721714,tt1805322,tt15339456,tt1344870",nm3255797
nm3263825,Will Beall,\N,\N,"writer,miscellaneous,producer","tt8873996,tt12361974,tt1477834,tt1321870",nm3263825
nm3290967,David Mitchell,1969,\N,"writer,actor,composer","tt10838180,tt1371111,tt2431438,tt1899257",nm3290967
nm3304468,John Maclean,\N,\N,"soundtrack,director,writer","tt1950304,tt1403981,tt0146882,tt3205376",nm3304468
nm3309878,Mairghread Scott,\N,\N,"writer,miscellaneous,producer","tt4176370,tt21031054,tt1659175,tt3604232",nm3309878
nm3311094,Keishi Otomo,\N,\N,"director,writer","tt3029558,tt1979319,tt0956322,tt3029556",nm3311094
nm3314549,Benjamin Hessler,1978,\N,"writer,miscellaneous","tt1583356,tt5754602,tt0806910,tt2299206",nm3314549
nm3319085,Joanna Natasegara,\N,\N,"producer,director,writer","tt8793990,tt10938576,tt3455224,tt6016744",nm3319085
nm3328207,Efthymis Filippou,1977,\N,"writer,actor,producer","tt1379182,tt5715874,tt1859446,tt3464902",nm3328207
nm3349167,Benjamin Mee,\N,\N,"actor,writer","tt1389137,tt2726500,tt21146450,tt1215594",nm3349167
nm3349927,Oren Uziel,\N,\N,"writer,producer,director","tt0293429,tt9844522,tt13320622,tt2548396",nm3349927
nm3360706,Aaron Guzikowski,\N,\N,"writer,producer","tt1392214,tt5093026,tt9170108,tt1524137",nm3360706
nm3360961,Jorge Blanco,\N,\N,"director,writer,visual_effects","tt0762125,tt0390699,tt0111920,tt2857458",nm3360961
nm3363032,Ryan Coogler,1986,\N,"producer,writer,director","tt9114286,tt3076658,tt2334649,tt1825683",nm3363032
nm3371961,Javier Abad,\N,\N,"director,writer,actor","tt19626050,tt0762125,tt5040624,tt7214954",nm3371961
nm3391497,Will Fetters,\N,\N,"writer,producer","tt8009428,tt1517451,tt1403981,tt1327194",nm3391497
nm3398282,Scotty Landes,\N,\N,"writer,producer,actor","tt7262990,tt1610527,tt7349416,tt7958736",nm3398282
nm3402058,Craig Bartholomew Strydom,\N,\N,"director,writer,editor","tt9174346,tt2125608,tt1412603,tt3175398",nm3402058
nm3417506,Yoshiki Takahashi,\N,\N,"miscellaneous,writer,director","tt1183732,tt11911734,tt1632547,tt1590796",nm3417506
nm3439150,Jon Bertain,\N,\N,"producer,editor,director","tt6333060,tt1598692,tt7588790,tt4818736",nm3439150
nm3453283,Dan Kwan,1988,\N,"director,actor,writer","tt6710474,tt4034354,tt11394330",nm3453283
nm3462228,Blake Freeman,\N,\N,"writer,director,producer","tt1612317,tt1884369,tt1893400,tt2312184",nm3462228
nm3464186,Timo Tjahjanto,\N,\N,"writer,director,producer","tt2450186,tt14867006,tt2409300,tt6116856",nm3464186
nm3473150,Abraham Marder,1983,\N,"music_department,soundtrack,composer","tt5363618,tt4128132,tt1682967,tt1246588",nm3473150
nm3483756,Marcos Martínez,\N,\N,"director,writer,animation_department","tt2857458,tt0762125,tt6428676,tt0111920",nm3483756
nm3488559,Michael Punke,\N,\N,writer,"tt1457600,tt1663202,tt18566602",nm3488559
nm3508936,Jason Carter Eaton,\N,\N,writer,"tt1240542,tt1080016",nm3508936
nm3525467,Petra Costa,1983,\N,"producer,director,writer","tt2475154,tt6016744,tt1471212,tt4160256",nm3525467
nm3530955,Stephen Cooper,\N,\N,"writer,director,assistant_director","tt9316022,tt3347502,tt1948060,tt2249786",nm3530955
nm3539578,Sev Ohanian,\N,\N,"producer,writer,assistant_director","tt2334649,tt9784798,tt8633478,tt7668870",nm3539578
nm3561100,Isabelle Link-Levy,\N,\N,"producer,miscellaneous,sound_department","tt3165612,tt1172049,tt8361028,tt4034354",nm3561100
nm3564817,Phoebe Waller-Bridge,1985,\N,"actress,producer,writer","tt2382320,tt7016936,tt5687612,tt3778644",nm3564817
nm3574030,Matthew Sullivan,\N,\N,"writer,actor","tt1493802,tt1596573,tt1622547,tt1858558",nm3574030
nm3597252,Ian Hecox,1987,\N,"producer,writer,actor","tt6225534,tt4184878,tt1985949,tt1500910",nm3597252
nm3609300,Sylvia Soska,1983,\N,"actress,director,writer","tt5628902,tt3106120,tt1959332,tt4787000",nm3609300
nm3609341,Jen Soska,1983,\N,"actress,director,writer","tt5628902,tt4787000,tt3106120,tt1959332",nm3609341
nm3616958,David Chirchirillo,\N,\N,"writer,miscellaneous,director","tt2389182,tt1748227,tt1521670,tt5294518",nm3616958
nm3628491,Danilo Gentili,1979,\N,"writer,miscellaneous,actor","tt6791886,tt12093106,tt4240728,tt8753660",nm3628491
nm3652218,Adrián Cardona,\N,\N,"writer,director,editor","tt1538233,tt11909562,tt2705402,tt1806827",nm3652218
nm3664419,Nicholas Musurca,\N,\N,"writer,editor,cinematographer","tt3847462,tt2926810,tt2002671,tt21335916",nm3664419
nm3764118,Aaron Kandell,\N,\N,"writer,producer","tt7563554,tt6306064,tt3521164,tt15552200",nm3764118
nm3764493,Jordan Kandell,\N,\N,"writer,producer","tt15552200,tt6306064,tt3521164,tt7563554",nm3764493
nm3771823,Daniel Goldhaber,\N,\N,"director,writer,producer","tt8361028,tt2989574,tt21440780,tt2282864",nm3771823
nm3773434,Kyle Hunter,\N,\N,"producer,writer,miscellaneous","tt4975856,tt1306980,tt3530002,tt1700841",nm3773434
nm3782043,Ariel Shaffir,\N,\N,"producer,writer,miscellaneous","tt3530002,tt1306980,tt1700841,tt4975856",nm3782043
nm3792134,Aneesh Chaganty,\N,\N,"writer,director,producer","tt2191118,tt7668870,tt10855768,tt8633478",nm3792134
nm3821363,Matthew Fogel,\N,\N,"writer,composer,producer","tt5113044,tt3513498,tt6718170,tt9861122",nm3821363
nm3831085,Elisabeth Holm,\N,\N,"producer,miscellaneous,writer","tt2910274,tt2099788,tt5737862,tt14362878",nm3831085
nm3851113,John Davies,\N,\N,"writer,actor,camera_department","tt2450186,tt0462322,tt21862626,tt1640459",nm3851113
nm3857221,Marvin Willson,\N,\N,"writer,producer,director","tt1884369,tt2265163,tt4072226,tt5065872",nm3857221
nm3859643,Greg Russo,\N,\N,"writer,director","tt1612580,tt0293429,tt8885962",nm3859643
nm3867315,Michael Rinaldi,\N,\N,"actor,sound_department,writer","tt11267256,tt1486834,tt10035188,tt14726354",nm3867315
nm3868633,Severin Fiala,1985,\N,"writer,director,actor","tt9000184,tt7347846,tt5618554,tt3086442",nm3868633
nm3872326,Hiroshi Sakurazaka,\N,\N,writer,"tt5617712,tt1631867",nm3872326
nm3890871,John-Henry Butterworth,1976,\N,"writer,producer","tt0977855,tt1950186,tt8760932,tt1631867",nm3890871
nm3915456,Richard Naing,\N,\N,"producer,writer,miscellaneous","tt3743822,tt3289956,tt5294518,tt5210998",nm3915456
nm3929259,Brian Duffield,\N,\N,"writer,producer,director","tt2222042,tt5774060,tt2908446,tt4225622",nm3929259
nm3950520,Jason Howden,\N,\N,"visual_effects,director,writer","tt0120737,tt3705412,tt0848228,tt6902676",nm3950520
nm3957631,Fangjin Song,\N,\N,writer,"tt7649874,tt14025926,tt6643972,tt1674569",nm3957631
nm3966115,Dan Abnett,1965,\N,writer,"tt3391132,tt6791350,tt2015381,tt3896198",nm3966115
nm3968825,Michael Sarnoski,\N,\N,"editor,director,writer","tt2379365,tt11003218,tt2363823,tt13433802",nm3968825
nm4014166,Cathy Yan,\N,\N,"director,producer,writer","tt7713068,tt7660850,tt7476810,tt4874494",nm4014166
nm4022192,Steven McNiven,1967,\N,writer,tt1705774,nm4022192
nm4034068,Valérie Beaugrand-Champagne,\N,\N,"script_department,miscellaneous,producer","tt3483194,tt2316411,tt1255953,tt0358475",nm4034068
nm4047694,Chris Thomas Devlin,\N,\N,"writer,actor,art_department","tt5301164,tt9100018,tt13474506,tt11755740",nm4047694
nm4055378,Hajime Ohata,\N,\N,"director,writer,editor","tt2285481,tt2926810,tt2424424,tt3763830",nm4055378
nm4074404,Leigh Janiak,1980,\N,"director,writer,miscellaneous","tt3177316,tt6566576,tt9701942,tt9701940",nm4074404
nm4094284,Rory Stewart Kinnear,\N,\N,"writer,music_department,soundtrack","tt3124188,tt1242460,tt2149702,tt2094989",nm4094284
nm4122527,Madison Clapp,\N,\N,"writer,actress,producer","tt1116184,tt1753968,tt22399738",nm4122527
nm4144120,Tarell Alvin McCraney,1980,\N,"writer,producer,actor","tt4975722,tt7456668,tt8128188,tt8905948",nm4144120
nm4160687,Jim Starlin,1949,\N,"writer,animation_department,miscellaneous","tt2015381,tt3896198,tt9376612,tt4154756",nm4160687
nm4170048,Ari Aster,1986,\N,"director,writer,actor","tt8772262,tt13521006,tt7784604,tt1772398",nm4170048
nm4199289,Katie Silberman,\N,\N,"writer,miscellaneous,producer","tt1489887,tt10731256,tt2452244,tt5304992",nm4199289
nm4200139,David Wong,\N,\N,"writer,soundtrack","tt1995532,tt1783732,tt4595498",nm4200139
nm4207229,Amy Jump,\N,\N,"writer,animation_department,editor","tt4158096,tt1788391,tt0462335,tt2023690",nm4207229
nm4219902,Park Hoon-jung,\N,\N,"writer,director,producer","tt1588170,tt6413410,tt5066556,tt2625030",nm4219902
nm4299390,Afonso Serpa,\N,\N,"director,writer",tt1832406,nm4299390
nm4316121,Veronica Roth,1988,\N,"writer,actress,producer","tt3410834,tt2908446,tt1840309,tt7631256",nm4316121
nm4339295,Chris Lindsay,\N,\N,"writer,cinematographer,camera_department","tt7390046,tt0943690,tt1371111,tt0096555",nm4339295
nm4362639,Zack Kahn,\N,\N,"writer,actor,producer","tt4443658,tt1718438,tt5222128,tt4126340",nm4362639
nm4401003,Derek Kolstad,\N,\N,"writer,producer,director","tt2911666,tt6146586,tt7888964,tt4425200",nm4401003
nm4418668,Kate Trefry,\N,\N,"writer,producer,art_director","tt7374472,tt9701942,tt4574334,tt0780504",nm4418668
nm4455796,Todd Burpo,\N,\N,writer,"tt0081857,tt0166442,tt1929263",nm4455796
nm4469445,Julia Ducournau,1983,\N,"director,writer,script_department","tt4954522,tt10944760,tt1937202,tt8068860",nm4469445
nm4478735,Charlie Wachtel,\N,\N,"producer,writer,director","tt9663900,tt7349662,tt9168816",nm4478735
nm4521812,John Ridgway,1940,\N,writer,"tt9177882,tt6404896,tt2494376,tt1071873",nm4521812
nm4554159,Jeff VanderMeer,1968,\N,"writer,producer","tt6166048,tt2133232,tt2798920,tt8000720",nm4554159
nm4587620,Karl Kesel,1959,\N,writer,"tt1043813,tt11079148,tt7658402,tt1641384",nm4587620
nm4632792,Brad Morris,\N,\N,"writer,producer","tt1996403,tt11024272",nm4632792
nm4677225,Victor Atherino,\N,\N,writer,"tt8151842,tt6360426,tt1869416,tt1352393",nm4677225
nm4731086,Mark D. Walker,\N,\N,writer,"tt1718249,tt1464335",nm4731086
nm4778840,Philippe Pozzo di Borgo,1951,\N,writer,"tt0317001,tt1675434,tt0168275,tt6501498",nm4778840
nm4824241,Mizzi Meyer,1965,\N,writer,"tt4176826,tt2147995,tt12994356",nm4824241
nm4836547,Phra Sripariyattiweti,\N,\N,writer,tt1588895,nm4836547
nm4868455,Akela Cooper,\N,\N,"producer,writer,miscellaneous","tt2288064,tt3811906,tt12327578,tt3322314",nm4868455
nm4880670,Krysty Wilson-Cairns,\N,\N,writer,"tt9639470,tt4273800,tt2628232,tt8579674",nm4880670
nm4915003,Maxwell Peters,\N,\N,"producer,actor,writer","tt9354842,tt7211552,tt14139832",nm4915003
nm4937639,Vanessa Barbara,\N,\N,writer,"tt2333330,tt2287665,tt9482968",nm4937639
nm4988577,Nina Pedrad,\N,\N,"producer,writer,miscellaneous","tt1826940,tt0157246,tt0496424,tt13143964",nm4988577
nm5008457,Jenle Hallund,\N,\N,"script_department,director,writer","tt1677710,tt4003440,tt1937390,tt1527186",nm5008457
nm5022110,Michael J. Wilson,\N,\N,writer,"tt0307453,tt3416828,tt0268380",nm5022110
nm5037683,Andy Lanning,\N,\N,writer,"tt2015381,tt6791350,tt3896198,tt4176370",nm5037683
nm5058839,Gillian Flynn,1971,\N,"writer,producer,actress","tt2649356,tt2267998,tt4218572,tt8303474",nm5058839
nm5106831,Michael Rianda,1984,\N,"miscellaneous,actor,writer","tt2735474,tt2735464,tt1865718,tt7979580",nm5106831
nm5161275,David Rabinowitz,\N,\N,"writer,producer,actor","tt2815808,tt3686744,tt7349662,tt2268048",nm5161275
nm5177682,Phil Graziadei,\N,\N,"writer,miscellaneous","tt3177316,tt9701942,tt9701940,tt6566576",nm5177682
nm5182094,T.J. Dawe,\N,\N,writer,"tt9377042,tt11229546,tt1486834,tt7891970",nm5182094
nm5199482,Adam Rex,\N,\N,writer,"tt2224026,tt5759196,tt3597380,tt8104148",nm5199482
nm5220239,Stephen 'Sugar' Segerman,\N,\N,"miscellaneous,writer,camera_department","tt9174346,tt0123338,tt2125608",nm5220239
nm5236778,John Karnay,\N,\N,"writer,producer,miscellaneous","tt4332798,tt6246306,tt0390244,tt2637294",nm5236778
nm5255757,Karim Amer,\N,\N,"producer,director,writer","tt4736550,tt15131600,tt2486682,tt11581682",nm5255757
nm5278146,Aaron Hann,\N,\N,"director,writer,cinematographer","tt3118452,tt2401798",nm5278146
nm5278427,Mario Miscione,\N,\N,"producer,writer,director","tt13372944,tt3118452,tt2401798,tt5600406",nm5278427
nm5301405,Mia Goth,1993,\N,"actress,producer,writer","tt13560574,tt1034415,tt18925334,tt4731136",nm5301405
nm5320419,Simonetta Greggio,\N,\N,writer,"tt10944760,tt2435372,tt0872041,tt3749178",nm5320419
nm5333675,Todd R. Jones,\N,\N,"writer,miscellaneous,producer","tt0359517,tt0115120,tt1436562,tt9271672",nm5333675
nm5358492,Kemp Powers,\N,\N,,"tt10612922,tt2948372,tt5171438,tt5700106",nm5358492
nm5384211,J.J. Vallejo,\N,\N,"writer,miscellaneous","tt3168966,tt2498430,tt1183732",nm5384211
nm5384213,Ted Chiang,1967,\N,writer,"tt2543164,tt20235336,tt3785196,tt8924018",nm5384213
nm5396854,Jeon Go-Woon,\N,\N,"writer,director,producer","tt8191502,tt10027990,tt2556228,tt3587834",nm5396854
nm5409486,Alexander Dinelaris,\N,\N,"producer,writer,director","tt7599018,tt2562232,tt1663202,tt8031204",nm5409486
nm5428959,Jesse Andrews,\N,\N,"writer,director","tt12801262,tt2582496,tt5213080,tt7026672",nm5428959
nm5460828,Nicole D'Ovidio,\N,\N,writer,"tt1911644,tt5049998",nm5460828
nm5595151,Antonio Tabet,\N,\N,"actor,writer,producer","tt15763012,tt5708852,tt2798756,tt4058210",nm5595151
nm5599654,Zak Olkewicz,1983,\N,"writer,producer","tt9701940,tt12593682,tt21442848,tt4786282",nm5599654
nm5610426,Steve Moore,1949,\N,writer,tt1267297,nm5610426
nm5642271,Michael Waldron,\N,\N,"producer,writer,miscellaneous","tt6554240,tt9419884,tt2861424,tt9140554",nm5642271
nm5658722,Jessica Pressler,\N,\N,"writer,producer","tt8740976,tt5503686,tt0397442",nm5658722
nm5820154,Ilya Naishuller,1983,\N,"director,producer,writer","tt3072482,tt7888964",nm5820154
nm5827220,Kostas Peroulis,\N,\N,writer,"tt6280810,tt3078242",nm5827220
nm6031291,Polly Stenham,\N,\N,"writer,director","tt1974419,tt2341669,tt8672508,tt19817514",nm6031291
nm6048418,Timur Vermes,1967,\N,writer,"tt4176826,tt2071372,tt2173023,tt1239083",nm6048418
nm6056595,André Aciman,\N,\N,"writer,actor","tt5726616,tt8638066,tt7581524,tt7239070",nm6056595
nm6067982,Billy Chew,\N,\N,"actor,director,writer","tt3701312,tt9356952",nm6067982
nm6186324,Jane Hawking,1944,\N,writer,"tt2980516,tt2830416,tt15484842,tt0181261",nm6186324
nm6224331,Jocelyn Clarke,\N,\N,"writer,miscellaneous","tt9340526,tt4714568,tt7988304",nm6224331
nm6233994,Matt Leslie,1980,\N,"miscellaneous,writer,producer","tt1398426,tt1408253,tt5774450,tt3125324",nm6233994
nm6247887,David Sandberg,\N,\N,"director,actor,writer","tt6197070,tt3472226,tt5765844",nm6247887
nm6391502,Paula Hawkins,1972,\N,"writer,actress,producer","tt21102180,tt8907992,tt6557640,tt3631112",nm6391502
nm6568618,Den Tolmor,\N,\N,"producer,writer","tt12356510,tt6319654,tt4908644,tt11150664",nm6568618
nm6590106,Randall Green,\N,\N,writer,"tt13650686,tt8201170,tt12801262,tt4270492",nm6590106
nm6614229,Jenny Han,\N,\N,"writer,producer,actress","tt10676012,tt14016500,tt3846674,tt9354842",nm6614229
nm6676487,Jeff Rowe,\N,\N,"writer,director,actor","tt1865718,tt5363918,tt8589698,tt7979580",nm6676487
nm6682793,Moara Passoni,\N,\N,"producer,director,writer","tt7517134,tt23249208,tt6016744,tt5739042",nm6682793
nm6707680,Jonathan Herman,\N,\N,"writer,actor,producer","tt13479990,tt2066055,tt10383786,tt1398426",nm6707680
nm6842463,Ivan Atkinson,\N,\N,"producer,writer,miscellaneous","tt1638355,tt11083552,tt8367814,tt6139732",nm6842463
nm6890017,Mary Laws,\N,\N,"producer,writer","tt10404698,tt1974419,tt7660850,tt5016504",nm6890017
nm6983391,Bruce Cook,1932,2003,writer,tt3203606,nm6983391
nm7216022,Austin Wright,1922,2003,writer,tt4550098,nm7216022
nm7217662,Stu Small,1976,\N,"writer,producer,assistant_director","tt0455275,tt6237612,tt8836988,tt10933680",nm7217662
nm7226510,Nick Cuse,\N,\N,"producer,writer,miscellaneous","tt7049682,tt10574236,tt2699128,tt8244784",nm7226510
nm7364327,Vickie Curtis,\N,\N,"writer,miscellaneous","tt11464826,tt11230450,tt5630484,tt7527626",nm7364327
nm7518644,Richard Evans Schultes,\N,\N,writer,tt4285496,nm7518644
nm7518645,Theodor Koch-Grünberg,\N,\N,writer,tt4285496,nm7518645
nm7520458,Didrik Søderlind,\N,\N,writer,"tt3152082,tt4669296,tt9910930,tt2873614",nm7520458
nm7681231,Emma Seligman,\N,\N,"director,writer,producer","tt11317142,tt17527468,tt7819110,tt14500910",nm7681231
nm8027178,Ossa Earlice,\N,\N,"writer,casting_director","tt1525420,tt15964934,tt10275870,tt2926810",nm8027178
nm8186737,Stephen J. Smith,1981,\N,"writer,director","tt5774450,tt6466954,tt11833284,tt9678782",nm8186737
nm8243301,Han Jin-won,\N,\N,"assistant_director,writer,script_department","tt10305932,tt6751668,tt3967856,tt7156436",nm8243301
nm8481224,A.J. Finn,\N,\N,writer,tt6111574,nm8481224
nm8672233,Timothy Rode,\N,\N,"editor,writer,cinematographer",tt6333060,nm8672233
nm8685858,Thiago Iacocca,\N,\N,"writer,miscellaneous","tt6016744,tt9794906,tt7252096,tt8262374",nm8685858
nm8748334,Shay Hatten,1994,\N,"writer,producer","tt13314558,tt0993840,tt6146586,tt13024674",nm8748334
nm8788080,Father,\N,\N,"writer,music_department,composer","tt2387409,tt1174954,tt1219827,tt1323508",nm8788080
nm8798881,Andre Catarinacho,\N,\N,writer,"tt11216740,tt12250622,tt5207840,tt8753660",nm8798881
nm8800791,Mark Lowell,1917,2008,"actor,writer,miscellaneous","tt0058461,tt0054973,tt0052739,tt0051725",nm8800791
nm9204083,Ole Kirk Christiansen,1891,1958,writer,"tt9673190,tt1490017,tt2620204,tt4116284",nm9204083
nm9204084,Godtfred Kirk Christiansen,1920,1995,writer,"tt2620204,tt4116284,tt9673190,tt1490017",nm9204084
nm9204085,Jens Nygaard Knudsen,1942,2020,writer,"tt1490017,tt9673190,tt4116284,tt2620204",nm9204085
nm9237202,Carol Pires,\N,\N,"producer,miscellaneous,writer","tt21833466,tt6016744,tt2360948,tt7311550",nm9237202
nm9259302,Ron Stallworth,\N,\N,writer,"tt2486236,tt5817158,tt7349662",nm9259302
nm9451696,Andrew Patterson,\N,\N,"director,writer,editor",tt6803046,nm9451696
nm9461976,Dong-Cheol Kim,\N,\N,"writer,miscellaneous","tt7243686,tt0456912",nm9461976
nm9478963,Thiago Foresti,\N,\N,"director,writer,editor","tt12326778,tt12756398,tt12726180,tt7733222",nm9478963
nm9572798,Jessica Bruder,\N,\N,"producer,writer,actress","tt9770150,tt7907666,tt14507172",nm9572798
nm9592688,Lucas Marangon,\N,\N,writer,tt0790736,nm9592688
nm9633799,Olaf Stapledon,1886,1950,writer,"tt8015444,tt8052650",nm9633799
nm9682332,Kristen Roupenian,\N,\N,writer,"tt8110652,tt14647404",nm9682332
nm9703734,Stephanie Perkins,\N,\N,writer,tt8150814,nm9703734
nm9807731,Isa Mazzei,\N,\N,"writer,producer,actress","tt15736658,tt21440780,tt14619456,tt8361028",nm9807731
nm9858362,Mélanie Rode,\N,\N,writer,tt7799912,nm9858362
nm9862836,Christine Leunens,1964,\N,"writer,producer","tt15403130,tt2584384",nm9862836
nm9921365,Carl Reid,\N,\N,"writer,producer,director","tt8656268,tt9178376,tt10160896,tt12922164",nm9921365
